wt,image_id,time,style,gender,survey_id
W,09961,50,feminine,W,031572
W,34420,10,sportivecasual,W,171558
W,13247,60,minimal,W,027800
W,12528,00,metrosexual,M,143503
W,10614,80,bodyconscious,W,128491
W,25080,70,hippie,M,225923
W,01187,50,feminine,W,134783
W,01726,60,mods,M,168759
W,19967,50,feminine,W,142274
W,11903,00,oriental,W,133091
W,17455,00,metrosexual,M,235681
W,44321,80,bold,M,053285
W,12481,00,metrosexual,M,137660
W,24728,60,mods,M,071910
W,03529,90,grunge,W,096959
W,16051,60,mods,M,121662
W,25879,00,metrosexual,M,009381
W,01566,60,mods,M,084515
W,65702,70,hippie,M,055384
W,24865,60,mods,M,089284
W,24449,00,metrosexual,M,077823
W,15095,50,ivy,M,011590
W,01495,10,sportivecasual,M,108242
W,28013,19,normcore,W,152884
W,24111,70,hippie,M,071544
W,03224,50,feminine,W,082422
W,04733,90,hiphop,M,228879
W,10338,50,classic,W,155613
W,12249,60,minimal,W,106764
W,17311,60,mods,M,081079
W,05345,50,classic,W,111985
W,05950,00,cityglam,W,129425
W,09763,80,bold,M,135891
W,15622,19,normcore,M,049411
W,07757,19,genderless,W,124359
W,11093,00,metrosexual,M,085365
W,18066,50,classic,W,135242
W,06533,60,mods,M,135864
W,26461,19,normcore,M,147852
W,15871,60,mods,M,121803
W,10809,60,mods,M,217476
W,24180,60,mods,M,153161
W,02724,00,metrosexual,M,080559
W,24838,70,hippie,M,219233
W,07648,70,hippie,W,185527
W,01561,90,hiphop,M,144277
W,13171,70,military,W,209604
W,09758,60,mods,M,143082
W,19836,50,feminine,W,200550
W,26375,70,hippie,M,147097
W,10058,60,mods,M,087686
W,49765,50,ivy,M,154060
W,15212,60,mods,M,139529
W,24549,00,metrosexual,M,001864
W,07181,10,sportivecasual,M,138383
W,18205,50,feminine,W,022652
W,06259,50,ivy,M,138334
W,17347,00,metrosexual,M,140415
W,16738,50,ivy,M,147728
W,00607,60,space,W,123313
W,28449,10,sportivecasual,M,147851
W,48362,60,popart,W,054453
W,14406,10,sportivecasual,W,123491
W,10981,50,feminine,W,210029
W,12440,80,bold,M,047042
W,06933,90,hiphop,M,102077
W,16403,10,sportivecasual,M,103991
W,04248,70,hippie,M,001310
W,17441,60,mods,M,111715
W,08910,10,sportivecasual,W,134797
W,13495,60,minimal,W,122871
W,13635,90,hiphop,W,112206
W,23709,80,bold,M,233975
W,38771,10,sportivecasual,W,158678
W,05469,10,athleisure,W,124908
W,17535,70,hippie,M,053138
W,14410,19,genderless,W,076588
W,41537,10,sportivecasual,W,008819
W,04268,70,hippie,M,080055
W,12581,70,hippie,M,025491
W,04087,10,athleisure,W,128511
W,06435,10,sportivecasual,W,085574
W,18057,50,classic,W,120382
W,06811,60,mods,M,148659
W,24403,00,metrosexual,M,147533
W,18826,60,minimal,W,020090
W,30027,50,ivy,M,146286
W,26425,90,hiphop,M,143944
W,14865,60,minimal,W,101729
W,27138,60,mods,M,151069
W,11610,90,grunge,W,137443
W,05699,10,athleisure,W,125198
W,24439,00,metrosexual,M,143028
W,14930,50,classic,W,054190
W,62525,90,hiphop,M,174214
W,11046,00,metrosexual,M,124032
W,17803,80,bold,M,230939
W,14378,10,sportivecasual,W,122959
W,24100,60,mods,M,059611
W,19061,90,kitsch,W,117948
W,18171,50,feminine,W,125192
W,43038,70,punk,W,150903
W,09622,10,sportivecasual,W,023322
W,24506,00,metrosexual,M,145966
W,24433,19,genderless,W,155621
W,31984,10,sportivecasual,M,148126
W,15016,50,feminine,W,075729
W,00974,10,sportivecasual,W,004229
W,00130,50,feminine,W,112991
W,05532,10,athleisure,W,015319
W,01234,10,sportivecasual,W,012490
W,17603,50,ivy,M,008398
W,17015,10,sportivecasual,M,141341
W,33622,60,minimal,W,164125
W,06852,19,normcore,M,138086
W,02938,90,hiphop,M,227267
W,09239,19,normcore,M,041518
W,05089,00,cityglam,W,030027
W,60188,10,sportivecasual,M,233679
W,42210,00,cityglam,W,043528
W,24661,60,mods,M,159528
W,71936,60,mods,M,233722
W,09651,60,space,W,012477
W,37019,19,normcore,W,153542
W,18543,60,popart,W,000635
W,04238,50,ivy,M,139678
W,14711,50,feminine,W,037968
W,24141,50,ivy,M,146211
W,04245,70,hippie,M,092574
W,13510,80,powersuit,W,072722
W,04996,90,kitsch,W,023279
W,67499,19,genderless,W,171954
W,46922,00,cityglam,W,155618
W,42868,10,sportivecasual,W,088766
W,24934,90,hiphop,M,009471
W,46562,80,powersuit,W,102141
W,51362,50,ivy,M,196748
W,03587,10,sportivecasual,W,128519
W,31575,10,sportivecasual,M,157157
W,05271,50,feminine,W,117911
W,04759,90,hiphop,M,137684
W,14072,60,minimal,W,039446
T,21986,70,hippie,M,005295
W,04526,00,metrosexual,M,095977
W,09589,70,punk,W,026268
W,22943,10,athleisure,W,152866
W,13068,80,powersuit,W,103913
W,12511,80,bold,M,157435
W,06448,10,sportivecasual,W,008562
W,18986,90,kitsch,W,127258
W,10446,60,minimal,W,064489
W,02140,10,sportivecasual,W,029887
W,07312,19,normcore,M,108451
W,02378,10,sportivecasual,W,109328
W,09027,60,minimal,W,132386
W,10079,60,mods,M,125568
W,04643,50,ivy,M,088050
W,19530,60,popart,W,004825
W,11220,50,feminine,W,032665
W,16725,70,hippie,M,041206
W,06540,00,metrosexual,M,116842
W,01526,60,mods,M,047065
W,24886,70,hippie,M,225526
W,14461,80,powersuit,W,023627
W,30522,00,metrosexual,M,146466
W,15095,50,ivy,M,083533
W,04555,00,metrosexual,M,087690
W,42248,70,punk,W,143750
W,17900,00,metrosexual,M,146400
W,11367,60,popart,W,083866
W,07695,80,bodyconscious,W,086550
W,16452,70,hippie,M,068891
W,13488,80,powersuit,W,087030
W,24811,60,mods,M,016153
W,23995,19,normcore,M,187945
W,12984,00,ecology,W,123000
W,40361,90,kitsch,W,088202
W,28801,19,normcore,M,147110
W,06371,90,lingerie,W,090456
W,05052,70,hippie,W,123330
W,14467,70,military,W,126189
W,02428,80,bodyconscious,W,123513
W,03457,60,minimal,W,129429
W,02082,50,feminine,W,224078
W,00799,10,sportivecasual,M,001023
W,18917,50,classic,W,144998
W,14102,50,feminine,W,165569
W,05603,10,athleisure,W,130330
W,10134,50,ivy,M,015044
W,05965,90,lingerie,W,134787
W,15471,10,sportivecasual,M,122230
W,00026,10,sportivecasual,M,087674
W,16414,70,hippie,M,138047
W,24309,50,ivy,M,164632
W,36590,00,ecology,W,154131
W,29897,60,mods,M,148784
W,06461,00,ecology,W,087157
W,48205,10,athleisure,W,099809
W,00087,90,hiphop,M,026447
W,02257,90,lingerie,W,109458
W,17957,80,bold,M,001136
W,21162,60,minimal,W,170761
W,15376,60,mods,M,141053
W,14469,60,space,W,096881
W,01109,80,bodyconscious,W,084939
W,03573,10,sportivecasual,W,123482
W,02819,19,genderless,W,122665
W,26992,90,hiphop,M,155501
W,59268,70,hippie,M,060341
W,16243,60,mods,M,157333
W,14897,10,sportivecasual,W,004488
W,17455,00,metrosexual,M,149965
W,10760,60,minimal,W,013438
W,08040,90,kitsch,W,112953
W,12324,80,bold,M,077177
W,17182,10,sportivecasual,M,145569
W,15103,60,mods,M,215787
W,57375,90,kitsch,W,099823
W,12479,50,ivy,M,150085
W,06591,10,sportivecasual,M,080560
W,06785,50,ivy,M,082891
T,08306,10,sportivecasual,W,197768
W,26062,80,bold,M,146681
W,09259,90,hiphop,M,046321
W,03430,90,lingerie,W,091278
W,16092,80,bold,M,039472
W,04377,10,sportivecasual,M,046333
W,04709,90,hiphop,M,229036
W,01568,19,normcore,M,188167
W,06083,80,bodyconscious,W,101302
W,04179,00,cityglam,W,048142
W,15465,70,hippie,M,036870
W,07161,19,normcore,M,026817
W,17663,80,bold,M,031350
W,11333,00,oriental,W,006259
W,42674,60,minimal,W,174959
W,12881,90,hiphop,M,087689
W,12155,80,bold,M,147914
W,17777,19,normcore,M,144805
W,17454,80,bold,M,031051
W,11042,10,sportivecasual,M,135869
W,07102,50,ivy,M,147478
W,07333,70,hippie,M,153037
W,00489,60,mods,M,025490
W,05957,70,disco,W,088831
W,19846,60,popart,W,108112
W,08892,10,sportivecasual,W,009449
W,06055,90,lingerie,W,123024
W,16130,10,sportivecasual,M,150399
W,23709,80,bold,M,188652
W,10062,60,mods,M,164430
W,12813,50,ivy,M,124035
W,14507,60,minimal,W,013463
W,02852,10,sportivecasual,M,135798
W,16630,50,ivy,M,142956
W,12210,80,bold,M,103488
W,34024,10,sportivecasual,W,008811
W,13323,00,ecology,W,129205
W,10056,60,mods,M,101687
W,17251,50,ivy,M,047056
W,03784,00,cityglam,W,004770
W,24517,70,hippie,M,174245
W,01898,19,normcore,M,154309
W,15340,50,ivy,M,083955
W,08808,10,athleisure,W,137728
W,12896,60,mods,M,023376
W,01212,10,sportivecasual,W,122647
W,01799,00,metrosexual,M,060592
W,16219,70,hippie,M,087687
W,07561,00,ecology,W,127499
W,01899,10,sportivecasual,W,100774
W,18202,60,minimal,W,200458
W,15218,60,mods,M,014562
W,11853,70,hippie,W,121228
W,24874,80,bold,M,155833
W,30403,60,mods,M,150744
W,29539,90,hiphop,M,148737
W,06116,10,athleisure,W,110930
W,24212,70,hippie,M,224923
W,06507,50,ivy,M,104582
W,00514,90,hiphop,M,135859
W,25255,70,hippie,M,143967
W,13864,80,bodyconscious,W,108497
W,15658,00,metrosexual,M,162711
W,05806,10,sportivecasual,W,154407
W,07093,50,ivy,M,028652
W,09021,60,minimal,W,135816
W,08601,80,bodyconscious,W,119033
W,01989,19,normcore,W,123035
W,05914,60,popart,W,138543
W,07095,00,metrosexual,M,233703
T,17800,19,normcore,M,233721
W,14259,50,feminine,W,195967
W,15701,90,hiphop,M,048503
W,15517,70,hippie,M,122193
W,16299,10,sportivecasual,M,129539
W,03151,80,bodyconscious,W,086533
W,21223,80,powersuit,W,037456
W,03699,50,classic,W,183630
W,07561,00,ecology,W,134788
W,17529,70,hippie,M,195117
W,06563,70,hippie,M,210990
W,08845,10,sportivecasual,W,129443
W,16243,60,mods,M,146446
W,02863,19,normcore,M,121668
W,28911,10,sportivecasual,M,044033
W,15891,80,bold,M,091666
W,07347,90,hiphop,M,219533
W,14615,90,kitsch,W,002332
W,10082,50,ivy,M,143498
W,12026,70,disco,W,040633
W,02817,00,metrosexual,M,138224
W,17703,80,bold,M,202663
W,17060,10,sportivecasual,M,085917
W,19670,60,minimal,W,103730
W,12116,80,bold,M,118867
W,16069,00,metrosexual,M,020986
W,05120,50,classic,W,131970
W,10478,80,powersuit,W,031392
W,17384,50,ivy,M,083193
W,05933,60,minimal,W,127008
W,02660,60,mods,M,027078
W,71935,60,mods,M,227246
W,08838,10,athleisure,W,102672
W,01389,10,sportivecasual,W,105229
W,04610,10,sportivecasual,M,047204
W,16541,50,ivy,M,118930
W,14259,50,feminine,W,054165
W,01390,10,sportivecasual,W,038463
W,07255,50,ivy,M,116590
W,00017,60,mods,M,089864
W,24832,80,bold,M,219095
W,14180,50,feminine,W,075159
W,53113,00,cityglam,W,131653
W,11900,90,kitsch,W,117923
W,09021,60,minimal,W,125152
W,18370,50,classic,W,014155
W,27033,80,bold,M,144326
W,16289,80,bold,M,104968
W,16066,80,bold,M,099897
W,19687,19,genderless,W,086538
W,12185,80,bold,M,149713
T,08242,10,sportivecasual,W,204862
W,05240,10,sportivecasual,W,158173
W,03570,10,athleisure,W,024145
W,64955,50,ivy,M,072224
W,15157,60,mods,M,196857
W,46562,80,powersuit,W,155641
W,07959,70,military,W,065245
W,26227,90,hiphop,M,149905
W,18335,00,oriental,W,129442
W,17202,60,mods,M,160875
W,06657,60,mods,M,196774
W,26413,00,metrosexual,M,145568
W,24381,70,hippie,M,064235
W,12635,70,hippie,M,046975
W,29046,90,hiphop,M,233960
W,11983,90,kitsch,W,087081
W,04232,50,ivy,M,149487
W,01713,70,hippie,M,178983
W,49347,80,powersuit,W,089255
W,04029,50,feminine,W,059987
W,12181,80,bold,M,141513
W,24493,70,hippie,M,156476
W,01050,80,bodyconscious,W,132564
W,02736,60,mods,M,092864
W,02070,90,kitsch,W,135497
W,09624,10,athleisure,W,127161
W,31568,19,normcore,M,186084
W,29415,60,minimal,W,058502
W,18202,60,minimal,W,131373
W,13893,80,bodyconscious,W,102415
W,02759,90,hiphop,M,227599
W,12813,50,ivy,M,025597
W,12511,80,bold,M,031949
W,47960,60,popart,W,108548
W,18658,80,powersuit,W,028390
W,25208,10,sportivecasual,M,142355
W,28992,90,hiphop,M,187540
W,20774,19,normcore,W,115429
W,28646,90,hiphop,M,145857
W,02978,10,sportivecasual,M,161055
W,04409,00,metrosexual,M,093391
W,04279,70,hippie,M,204760
W,02713,70,hippie,M,224650
W,14328,00,cityglam,W,029312
W,17226,19,normcore,M,137571
W,19921,70,punk,W,125469
W,11903,00,oriental,W,075223
W,15732,00,metrosexual,M,087657
W,18202,60,minimal,W,130961
W,01951,90,hiphop,W,098380
W,13136,00,oriental,W,152256
W,17174,50,ivy,M,101902
W,40876,70,punk,W,100030
W,06785,50,ivy,M,038243
W,24304,80,bold,M,147648
W,12650,90,hiphop,M,138074
W,16341,60,mods,M,114404
W,12874,60,mods,M,099495
W,18966,90,kitsch,W,086551
W,05412,00,cityglam,W,155577
W,09123,60,mods,M,036212
W,21096,80,powersuit,W,060190
W,09896,00,ecology,W,124015
W,18729,50,classic,W,117928
W,11303,50,feminine,W,027774
W,12573,90,hiphop,M,086072
W,01075,10,sportivecasual,W,013460
W,07095,00,metrosexual,M,117883
W,03388,00,cityglam,W,096027
W,19379,90,grunge,W,125521
W,25748,90,hiphop,M,054577
W,15568,70,hippie,M,031749
W,24315,70,hippie,M,204414
W,02721,00,metrosexual,M,108441
W,04309,90,hiphop,M,046602
W,04216,19,normcore,M,137562
W,24931,50,ivy,M,147870
W,17332,19,normcore,M,137654
W,12698,80,bold,M,138420
W,24799,50,ivy,M,062186
W,64332,80,powersuit,W,203960
W,20251,19,normcore,W,099793
T,08242,10,sportivecasual,W,079770
W,04251,50,ivy,M,026410
W,15439,80,bold,M,005329
W,06091,10,athleisure,W,079811
W,07944,80,powersuit,W,127904
W,00530,10,sportivecasual,M,046137
W,13755,60,minimal,W,192233
W,05324,70,disco,W,111987
W,12770,00,metrosexual,M,138347
W,05469,10,athleisure,W,004721
W,24361,60,mods,M,092606
W,13465,80,powersuit,W,126231
W,06665,00,metrosexual,M,211356
W,03587,10,sportivecasual,W,126119
W,03784,00,cityglam,W,054804
W,15095,50,ivy,M,149271
W,15817,60,mods,M,075941
W,17214,70,hippie,M,156899
W,17455,00,metrosexual,M,001063
W,04233,60,mods,M,108429
W,26045,10,sportivecasual,M,178754
W,02852,10,sportivecasual,M,147101
W,37019,19,normcore,W,154017
W,09032,19,normcore,W,041283
W,07226,90,hiphop,M,038826
W,04826,60,minimal,W,118131
W,17746,80,bold,M,233717
W,16806,00,metrosexual,M,135868
W,16154,10,sportivecasual,M,078844
W,18174,00,oriental,W,062592
W,02678,50,ivy,M,143606
W,06547,00,metrosexual,M,047211
W,00805,60,mods,M,020178
W,16736,00,metrosexual,M,121119
W,29897,60,mods,M,155539
W,03588,60,popart,W,002459
W,31604,00,metrosexual,M,212220
W,16630,50,ivy,M,121594
W,05790,00,cityglam,W,126398
W,25039,90,hiphop,M,051880
W,24151,60,mods,M,161317
W,64808,10,sportivecasual,M,163498
W,01430,90,hiphop,M,086124
W,17524,00,metrosexual,M,121749
W,00465,50,classic,W,134791
W,31791,00,metrosexual,M,156804
W,02390,60,minimal,W,127214
W,16089,80,bold,M,022069
W,01658,19,normcore,M,088074
W,24217,70,hippie,M,075771
W,16085,80,bold,M,076884
W,15519,90,hiphop,M,028457
W,48367,90,grunge,W,092784
W,08826,10,sportivecasual,W,032344
W,12393,50,ivy,M,126643
W,17981,50,feminine,W,022489
W,07150,70,hippie,M,114896
W,13173,50,feminine,W,137922
W,05869,60,mods,M,108437
W,01188,90,kitsch,W,088723
W,17353,50,ivy,M,107107
W,24431,90,hiphop,M,118851
W,01326,10,sportivecasual,W,073590
W,24934,90,hiphop,M,157644
W,12902,70,hippie,M,060399
W,52583,50,ivy,M,176526
W,25941,10,sportivecasual,M,027722
W,48436,70,punk,W,057695
W,18759,50,feminine,W,058478
W,27850,50,ivy,M,040389
W,04678,50,ivy,M,116615
W,16365,70,hippie,M,022274
W,29051,90,hiphop,M,234183
W,07844,00,oriental,W,119027
W,12807,50,ivy,M,114444
W,26359,19,normcore,M,055640
W,03268,80,powersuit,W,033925
W,18297,50,classic,W,089796
W,08765,60,space,W,066368
W,25149,90,hiphop,M,150772
W,16281,70,hippie,M,199345
W,08874,10,sportivecasual,W,113179
W,24859,70,hippie,M,212379
W,10112,50,ivy,M,095755
W,15505,70,hippie,M,136717
W,22070,80,powersuit,W,150996
W,11386,60,popart,W,208424
W,02937,10,sportivecasual,M,030633
W,49510,00,metrosexual,M,206174
W,04409,00,metrosexual,M,203522
W,19836,50,feminine,W,159493
W,38629,80,powersuit,W,117073
W,06696,70,hippie,M,161445
W,01610,90,hiphop,M,086132
W,18422,50,classic,W,101199
W,11118,00,metrosexual,M,093416
W,04328,19,normcore,M,147669
W,05673,10,sportivecasual,W,084326
W,03004,90,hiphop,M,023412
W,07601,00,ecology,W,099397
W,30483,80,bold,M,034744
W,01731,10,sportivecasual,M,094245
W,14828,50,classic,W,098810
W,15129,50,ivy,M,027732
W,15248,50,ivy,M,109538
W,65702,70,hippie,M,061675
W,10820,50,ivy,M,146278
W,11932,50,feminine,W,088327
W,08763,70,hippie,W,085570
W,01318,10,athleisure,W,021078
W,13455,80,powersuit,W,006057
W,15312,60,mods,M,203684
W,12268,80,bold,M,143676
W,12774,00,metrosexual,M,049376
W,15327,80,bold,M,118406
W,08167,60,minimal,W,128423
W,15585,00,metrosexual,M,042365
W,24517,70,hippie,M,149489
W,18458,50,classic,W,112193
W,30671,70,hippie,W,195217
W,02342,70,disco,W,123587
W,05725,19,lounge,W,129460
W,02846,70,hippie,M,118891
W,04781,50,feminine,W,141202
W,14218,19,genderless,W,035442
W,00047,70,hippie,M,026429
W,09981,70,punk,W,097664
W,06922,00,metrosexual,M,123217
W,07390,50,feminine,W,158142
W,10398,00,ecology,W,024127
W,17981,50,feminine,W,112185
W,10028,50,classic,W,168934
W,03826,90,lingerie,W,134135
W,01520,50,ivy,M,020841
W,17250,19,normcore,M,126650
W,24142,60,mods,M,156467
W,10125,70,hippie,M,109548
W,15635,70,hippie,M,091665
W,08346,10,athleisure,W,087108
W,16903,60,mods,M,143216
W,03767,60,popart,W,132020
W,12230,80,bold,M,120418
W,12298,70,hippie,M,180440
W,10112,50,ivy,M,048433
W,04020,90,lingerie,W,008627
W,35100,10,sportivecasual,W,153574
W,30241,80,bold,M,048617
W,08826,10,sportivecasual,W,132091
W,31925,00,metrosexual,M,154748
W,07277,60,mods,M,196243
W,56065,50,ivy,M,177979
W,11253,80,bodyconscious,W,115541
W,40876,70,punk,W,158657
W,32608,70,hippie,M,145573
W,44779,90,lingerie,W,015269
W,15974,80,bold,M,068726
W,15389,60,mods,M,197007
W,17378,80,bold,M,040175
W,03573,10,sportivecasual,W,128090
W,07499,19,normcore,W,134732
W,19430,00,oriental,W,086535
W,25715,10,sportivecasual,M,156347
W,02621,50,feminine,W,139864
W,06557,60,mods,M,147654
W,17779,80,bold,M,044822
W,10779,50,ivy,M,137539
W,16387,10,sportivecasual,M,031952
W,00843,10,sportivecasual,M,035316
W,12610,00,metrosexual,M,146433
W,07628,50,feminine,W,063979
W,14221,80,bodyconscious,W,126496
W,01367,50,classic,W,111922
W,04895,50,classic,W,154018
W,18080,90,kitsch,W,128096
W,02508,10,athleisure,W,112183
W,24949,80,bold,M,155541
W,25999,10,sportivecasual,M,149907
W,07591,19,normcore,W,109453
W,31360,19,normcore,M,148791
W,13305,80,powersuit,W,028422
W,03510,60,minimal,W,047157
W,34027,10,sportivecasual,W,151016
W,04677,50,ivy,M,010519
W,15820,70,hippie,M,096757
W,15723,70,hippie,M,114105
W,18549,60,minimal,W,009033
W,14488,60,minimal,W,202695
W,10166,80,powersuit,W,024500
W,01514,90,hiphop,M,124072
W,10279,60,minimal,W,111623
W,02748,19,genderless,W,123311
W,18549,60,minimal,W,135494
W,52198,19,normcore,M,196763
W,04727,00,metrosexual,M,133701
W,25452,19,normcore,M,160414
W,04238,50,ivy,M,038118
W,17384,50,ivy,M,114853
W,03285,80,bodyconscious,W,081338
W,24296,00,metrosexual,M,027107
W,13650,90,hiphop,W,123497
W,14711,50,feminine,W,138855
W,21565,70,disco,W,155290
W,06781,70,hippie,M,048468
W,14173,90,kitsch,W,130725
W,48362,60,popart,W,099787
W,09945,80,bodyconscious,W,130758
W,06970,10,sportivecasual,M,126641
W,16039,70,hippie,M,023834
W,06701,50,ivy,M,034516
W,08587,70,punk,W,112195
W,18560,70,military,W,012453
W,12307,50,ivy,M,088183
W,05513,60,minimal,W,090519
W,03287,60,mods,M,063831
W,13104,50,classic,W,110957
W,15438,70,hippie,M,130888
W,00007,60,mods,M,096773
W,35246,10,athleisure,W,052062
W,55201,00,metrosexual,M,045543
W,10139,80,powersuit,W,134794
W,05606,90,hiphop,W,122741
W,24467,19,normcore,M,144664
W,08408,90,kitsch,W,011111
W,12770,00,metrosexual,M,040586
W,24914,70,hippie,M,030679
W,04192,60,minimal,W,043492
W,65341,80,powersuit,W,113651
W,28133,10,sportivecasual,M,154757
W,15782,70,hippie,M,134661
W,01803,19,normcore,M,096738
W,17378,80,bold,M,086148
W,16774,00,metrosexual,M,055654
W,25069,90,hiphop,M,063404
W,11008,50,ivy,M,082347
W,16151,60,mods,M,137881
W,50824,50,ivy,M,188782
W,52526,50,ivy,M,233681
W,08383,10,athleisure,W,031650
W,16155,70,hippie,M,090562
W,13474,80,powersuit,W,007100
W,15596,70,hippie,M,118907
W,06099,10,sportivecasual,W,123334
W,32387,90,hiphop,M,146190
W,23900,50,ivy,M,146686
W,14425,10,sportivecasual,W,137112
W,09227,50,ivy,M,141110
W,01236,10,sportivecasual,W,134970
W,07099,50,ivy,M,020882
W,12557,00,metrosexual,M,071564
W,03073,00,ecology,W,125913
W,15568,70,hippie,M,001035
W,02762,90,hiphop,M,138413
W,38863,60,minimal,W,156944
W,00951,70,hippie,M,086122
W,15306,80,bold,M,138370
W,02100,00,oriental,W,103607
W,10166,80,powersuit,W,133954
W,01236,10,sportivecasual,W,119234
W,24889,50,ivy,M,119272
W,37381,70,hippie,M,201846
W,08397,00,cityglam,W,021045
W,08910,10,sportivecasual,W,096052
W,13803,80,bodyconscious,W,134606
W,02277,80,bodyconscious,W,129431
W,08691,10,sportivecasual,W,095114
W,07333,70,hippie,M,200761
W,24020,60,mods,M,206146
W,24880,00,metrosexual,M,107096
W,28141,19,normcore,M,183372
W,15471,10,sportivecasual,M,140691
W,52526,50,ivy,M,177353
W,06777,10,sportivecasual,M,147334
W,24382,90,hiphop,M,232889
W,15967,80,bold,M,040167
W,06916,70,hippie,M,010255
W,19278,80,bodyconscious,W,134191
W,16414,70,hippie,M,234289
W,44153,10,sportivecasual,W,153541
W,12635,70,hippie,M,094249
W,14975,60,minimal,W,134718
W,02497,00,ecology,W,129325
W,08877,10,athleisure,W,162255
W,15817,60,mods,M,047124
W,06147,80,powersuit,W,104299
W,16293,80,bold,M,012686
W,02816,60,mods,M,144832
W,24985,90,hiphop,M,077831
W,01266,10,athleisure,W,098224
W,09168,80,bold,M,229216
W,18679,00,ecology,W,106768
W,15923,80,bold,M,103963
W,11117,19,normcore,M,126675
W,08943,19,genderless,W,127625
W,40690,80,bodyconscious,W,158650
W,23922,50,ivy,M,092647
W,24141,50,ivy,M,011574
W,48075,60,minimal,W,167160
W,24949,80,bold,M,151946
T,06076,60,mods,M,202109
W,09795,10,sportivecasual,M,012705
W,08382,19,normcore,W,012458
W,13710,60,minimal,W,020320
W,64079,80,powersuit,W,005519
W,04604,00,metrosexual,M,233413
W,01636,90,hiphop,M,125571
W,49650,70,hippie,W,204527
W,15638,80,bold,M,088647
W,18482,50,feminine,W,077885
W,15399,60,mods,M,045647
W,25518,60,mods,M,006906
W,01367,50,classic,W,138709
W,24517,70,hippie,M,197830
