file_name,wt,image_id,time,style,gender
W_15412_60_mods_M,W,15412,60,mods,M
W_06665_00_metrosexual_M,W,06665,00,metrosexual,M
W_32687_60_mods_M,W,32687,60,mods,M
W_01615_90_hiphop_M,W,01615,90,hiphop,M
W_25452_19_normcore_M,W,25452,19,normcore,M
W_33121_19_normcore_M,W,33121,19,normcore,M
W_25981_80_bold_M,W,25981,80,bold,M
W_25241_19_normcore_M,W,25241,19,normcore,M
W_25520_60_mods_M,W,25520,60,mods,M
W_24537_70_hippie_M,W,24537,70,hippie,M
W_01526_60_mods_M,W,01526,60,mods,M
W_15789_19_normcore_M,W,15789,19,normcore,M
W_26461_19_normcore_M,W,26461,19,normcore,M
W_24774_80_bold_M,W,24774,80,bold,M
W_24825_80_bold_M,W,24825,80,bold,M
W_25917_90_hiphop_M,W,25917,90,hiphop,M
W_24084_70_hippie_M,W,24084,70,hippie,M
W_24467_19_normcore_M,W,24467,19,normcore,M
W_29593_90_hiphop_M,W,29593,90,hiphop,M
W_30485_70_hippie_M,W,30485,70,hippie,M
W_06249_70_hippie_M,W,06249,70,hippie,M
W_16818_19_normcore_M,W,16818,19,normcore,M
W_15439_80_bold_M,W,15439,80,bold,M
W_03043_19_normcore_M,W,03043,19,normcore,M
W_29504_19_normcore_M,W,29504,19,normcore,M
W_06254_10_sportivecasual_M,W,06254,10,sportivecasual,M
W_16121_80_bold_M,W,16121,80,bold,M
W_27426_19_normcore_M,W,27426,19,normcore,M
W_24352_70_hippie_M,W,24352,70,hippie,M
W_12793_50_ivy_M,W,12793,50,ivy,M
W_23939_19_normcore_M,W,23939,19,normcore,M
W_16444_10_sportivecasual_M,W,16444,10,sportivecasual,M
W_24506_00_metrosexual_M,W,24506,00,metrosexual,M
W_24204_60_mods_M,W,24204,60,mods,M
W_24210_50_ivy_M,W,24210,50,ivy,M
W_24406_00_metrosexual_M,W,24406,00,metrosexual,M
W_15658_00_metrosexual_M,W,15658,00,metrosexual,M
W_07066_10_sportivecasual_M,W,07066,10,sportivecasual,M
W_12577_00_metrosexual_M,W,12577,00,metrosexual,M
W_17957_80_bold_M,W,17957,80,bold,M
W_02953_19_normcore_M,W,02953,19,normcore,M
W_15585_00_metrosexual_M,W,15585,00,metrosexual,M
W_24348_70_hippie_M,W,24348,70,hippie,M
W_24109_60_mods_M,W,24109,60,mods,M
W_12481_00_metrosexual_M,W,12481,00,metrosexual,M
W_11105_00_metrosexual_M,W,11105,00,metrosexual,M
W_33123_70_hippie_M,W,33123,70,hippie,M
W_17495_90_hiphop_M,W,17495,90,hiphop,M
W_12732_90_hiphop_M,W,12732,90,hiphop,M
W_25693_19_normcore_M,W,25693,19,normcore,M
W_10062_60_mods_M,W,10062,60,mods,M
W_24544_00_metrosexual_M,W,24544,00,metrosexual,M
W_12099_80_bold_M,W,12099,80,bold,M
W_23964_60_mods_M,W,23964,60,mods,M
W_30413_19_normcore_M,W,30413,19,normcore,M
W_12207_60_mods_M,W,12207,60,mods,M
W_25270_19_normcore_M,W,25270,19,normcore,M
W_25168_90_hiphop_M,W,25168,90,hiphop,M
W_24474_70_hippie_M,W,24474,70,hippie,M
W_25145_70_hippie_M,W,25145,70,hippie,M
W_29596_10_sportivecasual_M,W,29596,10,sportivecasual,M
W_25746_90_hiphop_M,W,25746,90,hiphop,M
W_26019_80_bold_M,W,26019,80,bold,M
W_17252_50_ivy_M,W,17252,50,ivy,M
W_17591_80_bold_M,W,17591,80,bold,M
W_01477_10_sportivecasual_M,W,01477,10,sportivecasual,M
W_28514_70_hippie_M,W,28514,70,hippie,M
W_24889_50_ivy_M,W,24889,50,ivy,M
W_24325_60_mods_M,W,24325,60,mods,M
W_06278_19_normcore_M,W,06278,19,normcore,M
W_24205_80_bold_M,W,24205,80,bold,M
W_02918_10_sportivecasual_M,W,02918,10,sportivecasual,M
W_02804_19_normcore_M,W,02804,19,normcore,M
W_04604_00_metrosexual_M,W,04604,00,metrosexual,M
W_07810_70_hippie_W,W,07810,70,hippie,W
W_26214_10_sportivecasual_M,W,26214,10,sportivecasual,M
W_26965_90_hiphop_M,W,26965,90,hiphop,M
W_32536_70_hippie_M,W,32536,70,hippie,M
W_46697_60_minimal_W,W,46697,60,minimal,W
W_15157_60_mods_M,W,15157,60,mods,M
W_23410_60_minimal_W,W,23410,60,minimal,W
W_25869_90_hiphop_M,W,25869,90,hiphop,M
W_08808_10_athleisure_W,W,08808,10,athleisure,W
W_19190_50_feminine_W,W,19190,50,feminine,W
W_00891_70_hippie_M,W,00891,70,hippie,M
W_38476_00_ecology_W,W,38476,00,ecology,W
W_35246_10_athleisure_W,W,35246,10,athleisure,W
W_16157_70_hippie_M,W,16157,70,hippie,M
W_37682_19_normcore_W,W,37682,19,normcore,W
W_27890_70_hippie_M,W,27890,70,hippie,M
W_43214_19_genderless_W,W,43214,19,genderless,W
W_00794_19_normcore_M,W,00794,19,normcore,M
W_28124_80_powersuit_W,W,28124,80,powersuit,W
W_17320_70_hippie_M,W,17320,70,hippie,M
W_03082_50_feminine_W,W,03082,50,feminine,W
W_40998_00_oriental_W,W,40998,00,oriental,W
W_16985_70_hippie_M,W,16985,70,hippie,M
W_15568_70_hippie_M,W,15568,70,hippie,M
W_11080_00_metrosexual_M,W,11080,00,metrosexual,M
W_29383_10_sportivecasual_M,W,29383,10,sportivecasual,M
W_36590_00_ecology_W,W,36590,00,ecology,W
W_32445_60_mods_M,W,32445,60,mods,M
W_32657_19_genderless_W,W,32657,19,genderless,W
W_43631_19_normcore_W,W,43631,19,normcore,W
W_37835_70_punk_W,W,37835,70,punk,W
W_15572_80_bold_M,W,15572,80,bold,M
W_47343_19_normcore_W,W,47343,19,normcore,W
W_28585_10_sportivecasual_M,W,28585,10,sportivecasual,M
W_06896_10_sportivecasual_M,W,06896,10,sportivecasual,M
W_04238_50_ivy_M,W,04238,50,ivy,M
W_07026_10_sportivecasual_M,W,07026,10,sportivecasual,M
W_43003_10_sportivecasual_W,W,43003,10,sportivecasual,W
W_41444_60_space_W,W,41444,60,space,W
W_27747_19_normcore_M,W,27747,19,normcore,M
W_46528_70_hippie_W,W,46528,70,hippie,W
W_18588_50_classic_W,W,18588,50,classic,W
W_10547_50_feminine_W,W,10547,50,feminine,W
W_30112_50_ivy_M,W,30112,50,ivy,M
W_59993_80_powersuit_W,W,59993,80,powersuit,W
W_15340_50_ivy_M,W,15340,50,ivy,M
W_24087_50_ivy_M,W,24087,50,ivy,M
W_64461_10_sportivecasual_W,W,64461,10,sportivecasual,W
W_24180_60_mods_M,W,24180,60,mods,M
W_35053_90_kitsch_W,W,35053,90,kitsch,W
W_06263_19_normcore_M,W,06263,19,normcore,M
W_06686_70_hippie_M,W,06686,70,hippie,M
W_11108_00_metrosexual_M,W,11108,00,metrosexual,M
W_43964_90_kitsch_W,W,43964,90,kitsch,W
W_40718_90_hiphop_W,W,40718,90,hiphop,W
W_25045_70_hippie_M,W,25045,70,hippie,M
W_11145_00_metrosexual_M,W,11145,00,metrosexual,M
W_04444_90_hiphop_M,W,04444,90,hiphop,M
W_02714_00_metrosexual_M,W,02714,00,metrosexual,M
W_17455_00_metrosexual_M,W,17455,00,metrosexual,M
W_21096_80_powersuit_W,W,21096,80,powersuit,W
W_67909_19_normcore_W,W,67909,19,normcore,W
W_15519_90_hiphop_M,W,15519,90,hiphop,M
W_23995_19_normcore_M,W,23995,19,normcore,M
W_34027_10_sportivecasual_W,W,34027,10,sportivecasual,W
W_00799_10_sportivecasual_M,W,00799,10,sportivecasual,M
W_17536_80_bold_M,W,17536,80,bold,M
W_06385_50_feminine_W,W,06385,50,feminine,W
W_50261_19_normcore_W,W,50261,19,normcore,W
W_55212_80_bodyconscious_W,W,55212,80,bodyconscious,W
W_42210_00_cityglam_W,W,42210,00,cityglam,W
W_43941_70_hippie_W,W,43941,70,hippie,W
W_16243_60_mods_M,W,16243,60,mods,M
W_04837_70_hippie_W,W,04837,70,hippie,W
W_34167_00_ecology_W,W,34167,00,ecology,W
W_24309_50_ivy_M,W,24309,50,ivy,M
W_15448_70_hippie_M,W,15448,70,hippie,M
W_00905_19_normcore_M,W,00905,19,normcore,M
W_30015_00_metrosexual_M,W,30015,00,metrosexual,M
W_34623_10_sportivecasual_W,W,34623,10,sportivecasual,W
W_16422_10_sportivecasual_M,W,16422,10,sportivecasual,M
W_15016_50_feminine_W,W,15016,50,feminine,W
W_31502_19_normcore_M,W,31502,19,normcore,M
W_41736_70_disco_W,W,41736,70,disco,W
W_24698_00_metrosexual_M,W,24698,00,metrosexual,M
W_34420_10_sportivecasual_W,W,34420,10,sportivecasual,W
W_36275_60_minimal_W,W,36275,60,minimal,W
W_06843_60_mods_M,W,06843,60,mods,M
W_15453_70_hippie_M,W,15453,70,hippie,M
W_36420_19_genderless_W,W,36420,19,genderless,W
W_07755_50_feminine_W,W,07755,50,feminine,W
W_25128_19_normcore_M,W,25128,19,normcore,M
W_01703_00_metrosexual_M,W,01703,00,metrosexual,M
W_27074_90_kitsch_W,W,27074,90,kitsch,W
W_30739_50_ivy_M,W,30739,50,ivy,M
W_42168_90_lingerie_W,W,42168,90,lingerie,W
W_21122_80_powersuit_W,W,21122,80,powersuit,W
W_25643_90_hiphop_M,W,25643,90,hiphop,M
W_28319_90_hiphop_M,W,28319,90,hiphop,M
W_05422_00_metrosexual_M,W,05422,00,metrosexual,M
W_67499_19_genderless_W,W,67499,19,genderless,W
W_17738_80_bold_M,W,17738,80,bold,M
W_53650_80_bodyconscious_W,W,53650,80,bodyconscious,W
W_36616_60_minimal_W,W,36616,60,minimal,W
W_04514_70_hippie_M,W,04514,70,hippie,M
W_19935_50_feminine_W,W,19935,50,feminine,W
W_18249_50_feminine_W,W,18249,50,feminine,W
W_12459_50_ivy_M,W,12459,50,ivy,M
W_65341_80_powersuit_W,W,65341,80,powersuit,W
W_19912_70_hippie_W,W,19912,70,hippie,W
W_00017_60_mods_M,W,00017,60,mods,M
W_48075_60_minimal_W,W,48075,60,minimal,W
W_24037_60_mods_M,W,24037,60,mods,M
W_47959_19_lounge_W,W,47959,19,lounge,W
W_11014_80_bold_M,W,11014,80,bold,M
W_24102_60_mods_M,W,24102,60,mods,M
W_29788_10_sportivecasual_W,W,29788,10,sportivecasual,W
W_32387_90_hiphop_M,W,32387,90,hiphop,M
W_18274_50_classic_W,W,18274,50,classic,W
W_61255_00_cityglam_W,W,61255,00,cityglam,W
W_45353_80_powersuit_W,W,45353,80,powersuit,W
W_53613_10_sportivecasual_W,W,53613,10,sportivecasual,W
W_43570_90_hiphop_W,W,43570,90,hiphop,W
W_18268_50_feminine_W,W,18268,50,feminine,W
W_35813_70_military_W,W,35813,70,military,W
W_27828_60_minimal_W,W,27828,60,minimal,W
W_57411_19_genderless_W,W,57411,19,genderless,W
W_20414_00_cityglam_W,W,20414,00,cityglam,W
W_30932_70_disco_W,W,30932,70,disco,W
W_16264_80_bold_M,W,16264,80,bold,M
W_40490_90_kitsch_W,W,40490,90,kitsch,W
W_00886_90_hiphop_M,W,00886,90,hiphop,M
W_42376_90_grunge_W,W,42376,90,grunge,W
W_40568_19_normcore_W,W,40568,19,normcore,W
W_67958_19_genderless_W,W,67958,19,genderless,W
W_03285_80_bodyconscious_W,W,03285,80,bodyconscious,W
W_38869_00_ecology_W,W,38869,00,ecology,W
W_04622_60_mods_M,W,04622,60,mods,M
W_49290_19_normcore_W,W,49290,19,normcore,W
W_49895_00_oriental_W,W,49895,00,oriental,W
W_62313_00_oriental_W,W,62313,00,oriental,W
W_28273_10_sportivecasual_M,W,28273,10,sportivecasual,M
W_16483_19_normcore_M,W,16483,19,normcore,M
W_50463_19_genderless_W,W,50463,19,genderless,W
W_02777_90_hiphop_M,W,02777,90,hiphop,M
W_15261_00_metrosexual_M,W,15261,00,metrosexual,M
W_23848_50_ivy_M,W,23848,50,ivy,M
W_36156_60_space_W,W,36156,60,space,W
W_24295_00_metrosexual_M,W,24295,00,metrosexual,M
W_24059_50_ivy_M,W,24059,50,ivy,M
W_28697_10_sportivecasual_W,W,28697,10,sportivecasual,W
W_36802_00_oriental_W,W,36802,00,oriental,W
W_12547_90_hiphop_M,W,12547,90,hiphop,M
W_09835_50_ivy_M,W,09835,50,ivy,M
W_26525_60_minimal_W,W,26525,60,minimal,W
W_25406_00_metrosexual_M,W,25406,00,metrosexual,M
W_24149_19_normcore_M,W,24149,19,normcore,M
W_29245_60_minimal_W,W,29245,60,minimal,W
W_32203_60_minimal_W,W,32203,60,minimal,W
W_04127_50_classic_W,W,04127,50,classic,W
W_31990_80_bold_M,W,31990,80,bold,M
W_25909_10_sportivecasual_M,W,25909,10,sportivecasual,M
W_22070_80_powersuit_W,W,22070,80,powersuit,W
W_24038_60_mods_M,W,24038,60,mods,M
W_32233_00_metrosexual_M,W,32233,00,metrosexual,M
W_33832_19_normcore_W,W,33832,19,normcore,W
W_12490_90_hiphop_M,W,12490,90,hiphop,M
W_16726_19_normcore_M,W,16726,19,normcore,M
W_35801_80_bold_M,W,35801,80,bold,M
W_00071_50_ivy_M,W,00071,50,ivy,M
T_02820_10_sportivecasual_W,T,02820,10,sportivecasual,W
W_25777_00_metrosexual_M,W,25777,00,metrosexual,M
T_01322_19_normcore_M,T,01322,19,normcore,M
T_04656_19_genderless_W,T,04656,19,genderless,W
W_01520_50_ivy_M,W,01520,50,ivy,M
W_52198_19_normcore_M,W,52198,19,normcore,M
W_10810_60_mods_M,W,10810,60,mods,M
T_10713_19_normcore_W,T,10713,19,normcore,W
W_42363_10_sportivecasual_W,W,42363,10,sportivecasual,W
W_19352_50_feminine_W,W,19352,50,feminine,W
W_37014_60_minimal_W,W,37014,60,minimal,W
W_55616_80_bold_M,W,55616,80,bold,M
W_35009_10_sportivecasual_W,W,35009,10,sportivecasual,W
T_00893_90_hiphop_W,T,00893,90,hiphop,W
W_53583_90_hiphop_W,W,53583,90,hiphop,W
W_41924_70_punk_W,W,41924,70,punk,W
W_24020_60_mods_M,W,24020,60,mods,M
W_63686_10_sportivecasual_M,W,63686,10,sportivecasual,M
W_56627_80_powersuit_W,W,56627,80,powersuit,W
W_51690_80_powersuit_W,W,51690,80,powersuit,W
T_07452_50_classic_W,T,07452,50,classic,W
W_01706_90_hiphop_M,W,01706,90,hiphop,M
T_02958_19_normcore_M,T,02958,19,normcore,M
W_55820_90_hiphop_M,W,55820,90,hiphop,M
W_34352_10_sportivecasual_W,W,34352,10,sportivecasual,W
W_02897_90_hiphop_M,W,02897,90,hiphop,M
W_59268_70_hippie_M,W,59268,70,hippie,M
W_58816_00_metrosexual_M,W,58816,00,metrosexual,M
W_43763_00_oriental_W,W,43763,00,oriental,W
T_13709_90_hiphop_W,T,13709,90,hiphop,W
W_55375_90_hiphop_M,W,55375,90,hiphop,M
W_51186_50_ivy_M,W,51186,50,ivy,M
W_22718_60_space_W,W,22718,60,space,W
W_17524_00_metrosexual_M,W,17524,00,metrosexual,M
W_06532_60_mods_M,W,06532,60,mods,M
W_24605_80_bold_M,W,24605,80,bold,M
T_07897_00_cityglam_W,T,07897,00,cityglam,W
W_46724_80_bodyconscious_W,W,46724,80,bodyconscious,W
W_53078_19_normcore_M,W,53078,19,normcore,M
W_31559_90_kitsch_W,W,31559,90,kitsch,W
W_21898_80_bodyconscious_W,W,21898,80,bodyconscious,W
W_07384_50_feminine_W,W,07384,50,feminine,W
W_34872_70_military_W,W,34872,70,military,W
W_11107_19_normcore_M,W,11107,19,normcore,M
W_14425_10_sportivecasual_W,W,14425,10,sportivecasual,W
W_32287_80_bold_M,W,32287,80,bold,M
W_52231_50_ivy_M,W,52231,50,ivy,M
W_19836_50_feminine_W,W,19836,50,feminine,W
W_28209_10_sportivecasual_M,W,28209,10,sportivecasual,M
W_51362_50_ivy_M,W,51362,50,ivy,M
W_56363_10_sportivecasual_M,W,56363,10,sportivecasual,M
W_28211_19_normcore_M,W,28211,19,normcore,M
W_52969_00_ecology_W,W,52969,00,ecology,W
T_04310_19_normcore_W,T,04310,19,normcore,W
W_36130_00_ecology_W,W,36130,00,ecology,W
W_24549_00_metrosexual_M,W,24549,00,metrosexual,M
W_29108_90_kitsch_W,W,29108,90,kitsch,W
W_22931_70_punk_W,W,22931,70,punk,W
W_46922_00_cityglam_W,W,46922,00,cityglam,W
W_66161_80_bold_M,W,66161,80,bold,M
W_29838_10_sportivecasual_M,W,29838,10,sportivecasual,M
W_37542_19_normcore_W,W,37542,19,normcore,W
W_00486_60_mods_M,W,00486,60,mods,M
T_09415_10_sportivecasual_W,T,09415,10,sportivecasual,W
W_27700_70_hippie_M,W,27700,70,hippie,M
W_34436_60_space_W,W,34436,60,space,W
W_61340_80_bodyconscious_W,W,61340,80,bodyconscious,W
W_41537_10_sportivecasual_W,W,41537,10,sportivecasual,W
T_07605_00_metrosexual_M,T,07605,00,metrosexual,M
W_11500_50_feminine_W,W,11500,50,feminine,W
W_53446_80_bold_M,W,53446,80,bold,M
T_05759_19_lounge_W,T,05759,19,lounge,W
W_47122_80_powersuit_W,W,47122,80,powersuit,W
W_32443_70_hippie_M,W,32443,70,hippie,M
W_02944_00_metrosexual_M,W,02944,00,metrosexual,M
W_11303_50_feminine_W,W,11303,50,feminine,W
W_12900_60_mods_M,W,12900,60,mods,M
W_07415_50_feminine_W,W,07415,50,feminine,W
T_00253_60_popart_W,T,00253,60,popart,W
W_22180_00_oriental_W,W,22180,00,oriental,W
W_37426_00_oriental_W,W,37426,00,oriental,W
W_00629_50_feminine_W,W,00629,50,feminine,W
W_64079_80_powersuit_W,W,64079,80,powersuit,W
W_20551_70_hippie_W,W,20551,70,hippie,W
W_05140_50_feminine_W,W,05140,50,feminine,W
W_36393_70_hippie_W,W,36393,70,hippie,W
W_58066_80_bold_M,W,58066,80,bold,M
W_04852_50_feminine_W,W,04852,50,feminine,W
W_17305_70_hippie_M,W,17305,70,hippie,M
W_43283_90_grunge_W,W,43283,90,grunge,W
W_48434_10_sportivecasual_W,W,48434,10,sportivecasual,W
W_47300_19_lounge_W,W,47300,19,lounge,W
T_11421_00_cityglam_W,T,11421,00,cityglam,W
W_54042_00_cityglam_W,W,54042,00,cityglam,W
W_40817_70_military_W,W,40817,70,military,W
W_17010_10_sportivecasual_M,W,17010,10,sportivecasual,M
T_06185_10_sportivecasual_W,T,06185,10,sportivecasual,W
T_05224_19_normcore_W,T,05224,19,normcore,W
W_51577_50_ivy_M,W,51577,50,ivy,M
W_43047_70_military_W,W,43047,70,military,W
W_01818_60_mods_M,W,01818,60,mods,M
T_02527_10_sportivecasual_M,T,02527,10,sportivecasual,M
W_12695_50_ivy_M,W,12695,50,ivy,M
W_64036_10_athleisure_W,W,64036,10,athleisure,W
W_33901_90_kitsch_W,W,33901,90,kitsch,W
W_04601_50_ivy_M,W,04601,50,ivy,M
W_01568_19_normcore_M,W,01568,19,normcore,M
W_46907_80_powersuit_W,W,46907,80,powersuit,W
W_53133_90_hiphop_W,W,53133,90,hiphop,W
W_08691_10_sportivecasual_W,W,08691,10,sportivecasual,W
T_03876_90_hiphop_M,T,03876,90,hiphop,M
W_34808_10_sportivecasual_W,W,34808,10,sportivecasual,W
T_06320_19_normcore_W,T,06320,19,normcore,W
W_33271_10_sportivecasual_M,W,33271,10,sportivecasual,M
W_27782_90_hiphop_M,W,27782,90,hiphop,M
W_29832_80_bold_M,W,29832,80,bold,M
W_46459_80_powersuit_W,W,46459,80,powersuit,W
W_33854_19_normcore_W,W,33854,19,normcore,W
T_00588_10_sportivecasual_M,T,00588,10,sportivecasual,M
W_02699_60_mods_M,W,02699,60,mods,M
W_59490_00_metrosexual_M,W,59490,00,metrosexual,M
W_32173_19_normcore_M,W,32173,19,normcore,M
W_57318_80_bold_M,W,57318,80,bold,M
W_36163_19_lounge_W,W,36163,19,lounge,W
W_02343_60_space_W,W,02343,60,space,W
W_29178_90_hiphop_M,W,29178,90,hiphop,M
W_29169_10_sportivecasual_M,W,29169,10,sportivecasual,M
W_12821_50_ivy_M,W,12821,50,ivy,M
W_53113_00_cityglam_W,W,53113,00,cityglam,W
W_21314_90_kitsch_W,W,21314,90,kitsch,W
W_07386_50_feminine_W,W,07386,50,feminine,W
W_26803_70_hippie_W,W,26803,70,hippie,W
W_24764_80_bold_M,W,24764,80,bold,M
W_24413_70_hippie_M,W,24413,70,hippie,M
W_22067_19_normcore_W,W,22067,19,normcore,W
W_55797_00_ecology_W,W,55797,00,ecology,W
W_06657_60_mods_M,W,06657,60,mods,M
W_16659_00_metrosexual_M,W,16659,00,metrosexual,M
W_20883_70_disco_W,W,20883,70,disco,W
W_43038_70_punk_W,W,43038,70,punk,W
W_55047_00_oriental_W,W,55047,00,oriental,W
W_40322_60_space_W,W,40322,60,space,W
T_14441_19_normcore_W,T,14441,19,normcore,W
W_56834_90_lingerie_W,W,56834,90,lingerie,W
W_51757_50_ivy_M,W,51757,50,ivy,M
W_22856_60_minimal_W,W,22856,60,minimal,W
W_47546_60_minimal_W,W,47546,60,minimal,W
T_06076_60_mods_M,T,06076,60,mods,M
W_46562_80_powersuit_W,W,46562,80,powersuit,W
W_04029_50_feminine_W,W,04029,50,feminine,W
W_07277_60_mods_M,W,07277,60,mods,M
W_24433_19_genderless_W,W,24433,19,genderless,W
W_00028_50_ivy_M,W,00028,50,ivy,M
W_12517_70_hippie_M,W,12517,70,hippie,M
W_10338_50_classic_W,W,10338,50,classic,W
W_44918_60_minimal_W,W,44918,60,minimal,W
W_46905_80_powersuit_W,W,46905,80,powersuit,W
W_28177_70_hippie_M,W,28177,70,hippie,M
W_22210_70_disco_W,W,22210,70,disco,W
W_45749_90_grunge_W,W,45749,90,grunge,W
T_01883_10_sportivecasual_M,T,01883,10,sportivecasual,M
T_00456_10_sportivecasual_M,T,00456,10,sportivecasual,M
W_39812_90_kitsch_W,W,39812,90,kitsch,W
W_24630_19_normcore_M,W,24630,19,normcore,M
W_20669_60_minimal_W,W,20669,60,minimal,W
W_32299_80_powersuit_W,W,32299,80,powersuit,W
W_28695_90_kitsch_W,W,28695,90,kitsch,W
W_52731_90_kitsch_W,W,52731,90,kitsch,W
W_09539_60_minimal_W,W,09539,60,minimal,W
W_12610_00_metrosexual_M,W,12610,00,metrosexual,M
W_55609_90_hiphop_M,W,55609,90,hiphop,M
W_47960_60_popart_W,W,47960,60,popart,W
W_54604_80_powersuit_W,W,54604,80,powersuit,W
W_64332_80_powersuit_W,W,64332,80,powersuit,W
W_25073_90_hiphop_M,W,25073,90,hiphop,M
W_51180_00_metrosexual_M,W,51180,00,metrosexual,M
T_00770_60_minimal_W,T,00770,60,minimal,W
W_24381_70_hippie_M,W,24381,70,hippie,M
W_07130_19_normcore_M,W,07130,19,normcore,M
W_53861_90_kitsch_W,W,53861,90,kitsch,W
T_03772_90_hiphop_M,T,03772,90,hiphop,M
W_08270_50_classic_W,W,08270,50,classic,W
T_02558_19_normcore_M,T,02558,19,normcore,M
W_31397_19_normcore_M,W,31397,19,normcore,M
W_29733_10_sportivecasual_W,W,29733,10,sportivecasual,W
W_15861_60_mods_M,W,15861,60,mods,M
W_40520_19_genderless_W,W,40520,19,genderless,W
T_09717_19_genderless_W,T,09717,19,genderless,W
W_10028_50_classic_W,W,10028,50,classic,W
W_53194_00_ecology_W,W,53194,00,ecology,W
W_12187_80_bold_M,W,12187,80,bold,M
W_17347_00_metrosexual_M,W,17347,00,metrosexual,M
W_18424_80_bold_M,W,18424,80,bold,M
W_15924_19_normcore_M,W,15924,19,normcore,M
W_06987_19_normcore_M,W,06987,19,normcore,M
W_16539_50_ivy_M,W,16539,50,ivy,M
W_15457_00_metrosexual_M,W,15457,00,metrosexual,M
W_01693_19_normcore_M,W,01693,19,normcore,M
W_12120_80_bold_M,W,12120,80,bold,M
W_21549_90_hiphop_M,W,21549,90,hiphop,M
W_25629_80_bold_M,W,25629,80,bold,M
W_06672_10_sportivecasual_M,W,06672,10,sportivecasual,M
W_00004_50_ivy_M,W,00004,50,ivy,M
W_16047_70_hippie_M,W,16047,70,hippie,M
W_40976_00_metrosexual_M,W,40976,00,metrosexual,M
W_17251_50_ivy_M,W,17251,50,ivy,M
W_27000_00_metrosexual_M,W,27000,00,metrosexual,M
W_17648_80_bold_M,W,17648,80,bold,M
W_17908_10_sportivecasual_M,W,17908,10,sportivecasual,M
W_05879_70_hippie_M,W,05879,70,hippie,M
W_04406_00_metrosexual_M,W,04406,00,metrosexual,M
W_24367_80_bold_M,W,24367,80,bold,M
W_16365_70_hippie_M,W,16365,70,hippie,M
W_36543_10_sportivecasual_W,W,36543,10,sportivecasual,W
W_04539_10_sportivecasual_M,W,04539,10,sportivecasual,M
W_08670_50_classic_W,W,08670,50,classic,W
W_09154_50_ivy_M,W,09154,50,ivy,M
W_01645_90_hiphop_M,W,01645,90,hiphop,M
W_40668_70_punk_W,W,40668,70,punk,W
W_17559_10_sportivecasual_M,W,17559,10,sportivecasual,M
T_10028_10_sportivecasual_W,T,10028,10,sportivecasual,W
W_12185_80_bold_M,W,12185,80,bold,M
W_02724_00_metrosexual_M,W,02724,00,metrosexual,M
W_03270_50_feminine_W,W,03270,50,feminine,W
W_06671_90_hiphop_M,W,06671,90,hiphop,M
W_06597_90_hiphop_M,W,06597,90,hiphop,M
W_25342_00_metrosexual_M,W,25342,00,metrosexual,M
W_16630_50_ivy_M,W,16630,50,ivy,M
W_04718_90_hiphop_M,W,04718,90,hiphop,M
W_00545_19_normcore_M,W,00545,19,normcore,M
W_55996_90_lingerie_W,W,55996,90,lingerie,W
W_02685_60_mods_M,W,02685,60,mods,M
W_16687_00_metrosexual_M,W,16687,00,metrosexual,M
W_24985_90_hiphop_M,W,24985,90,hiphop,M
W_12744_50_ivy_M,W,12744,50,ivy,M
W_04137_60_minimal_W,W,04137,60,minimal,W
W_02967_10_sportivecasual_M,W,02967,10,sportivecasual,M
W_12634_10_sportivecasual_M,W,12634,10,sportivecasual,M
W_00924_19_normcore_M,W,00924,19,normcore,M
W_02814_19_normcore_M,W,02814,19,normcore,M
W_06517_50_ivy_M,W,06517,50,ivy,M
W_25587_10_sportivecasual_M,W,25587,10,sportivecasual,M
W_10279_60_minimal_W,W,10279,60,minimal,W
W_07245_19_normcore_M,W,07245,19,normcore,M
W_17245_70_hippie_M,W,17245,70,hippie,M
T_11540_90_lingerie_W,T,11540,90,lingerie,W
W_09152_60_mods_M,W,09152,60,mods,M
W_15579_70_hippie_M,W,15579,70,hippie,M
W_27630_90_hiphop_M,W,27630,90,hiphop,M
W_25371_60_mods_M,W,25371,60,mods,M
W_07161_19_normcore_M,W,07161,19,normcore,M
W_17337_50_ivy_M,W,17337,50,ivy,M
W_06948_70_hippie_M,W,06948,70,hippie,M
W_12723_10_sportivecasual_M,W,12723,10,sportivecasual,M
W_06759_90_hiphop_M,W,06759,90,hiphop,M
W_06537_50_ivy_M,W,06537,50,ivy,M
W_62634_80_powersuit_W,W,62634,80,powersuit,W
W_30292_60_mods_M,W,30292,60,mods,M
W_06905_19_normcore_M,W,06905,19,normcore,M
W_15523_70_hippie_M,W,15523,70,hippie,M
W_04571_10_sportivecasual_M,W,04571,10,sportivecasual,M
W_01687_19_normcore_M,W,01687,19,normcore,M
W_29381_90_hiphop_M,W,29381,90,hiphop,M
W_16383_70_hippie_M,W,16383,70,hippie,M
T_08259_19_normcore_W,T,08259,19,normcore,W
W_01716_19_normcore_M,W,01716,19,normcore,M
W_00007_60_mods_M,W,00007,60,mods,M
W_13627_90_hiphop_M,W,13627,90,hiphop,M
W_12453_10_sportivecasual_M,W,12453,10,sportivecasual,M
W_15447_70_hippie_M,W,15447,70,hippie,M
W_67492_19_lounge_W,W,67492,19,lounge,W
W_24590_60_mods_M,W,24590,60,mods,M
W_06822_19_normcore_M,W,06822,19,normcore,M
